Name,Rating,Review,Description,Price_Range,Label,Category,Location
코네 (kone),5.0,1,데판야끼를 메인으로 그 밖의 다양한 일본요리와 함께 즐길수 있는 9가지의 하이볼과 다양한 사케가 준비되어 있는 공간입니다. 혼술러부터 단체까지 어우를수 있는 위한 다양한 좌석을 보유하고 있습니다,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,양재
탄토탄토,4.5,9,"비비드 이탈리안, 합리적 가격의 음식과 샴페인",점심 저녁 동일가 1 - 3만원,1,이탈리아음식,건대
메종드봉평,5.0,2,봉평 메밀로 만든 메밀피자를 비롯 유니크한 메뉴와 분위기,점심 저녁 동일가 1 - 3만원,1,피자,압구정
봉열소곱창,5.0,1,당일도축 국내 생물소곱창만 사용하는 맛집,점심 저녁 동일가 1 - 3만원,1,"곱창,막창",문정
까사피에스타 송파점,5.0,2,송파구에서 가장 맛있는 수비드 스테이크&파스타 맛집,점심 저녁 동일가 1 - 3만원,1,이탈리아음식,잠실
야사이마끼 쿠이신보,5.0,1,개성있는 야채말이 꼬치 요리를 하는 이자카야,점심 영업안함 · 저녁 1 - 3만원,1,일식,가로수길
바로파스타마켓 충무로,4.3,4,좋은 분위기에서 와인과 파스타를 즐길 수 있는 충무로 대표 파스타 맛집,점심 저녁 동일가 1 - 3만원,1,파스타,충무로
치보 강남신사점,4.7,7,50년 전통의 오사카 1등 오코노미야끼 전문점,점심 저녁 동일가 1 - 3만원,1,일식,신사
야키토리 쿠이신보 합정,5.0,1,야키토리 및 사시미 일품요리를 다루고 있는 이자카야,점심 영업안함 · 저녁 1 - 3만원,1,야키토리,합정
메밀단편,4.8,8,전통의 면옥과 견줄 수 있는 제대로 만든 메밀 요리,점심 저녁 동일가 1 - 3만원,1,한식,여의도
뮬 연남,4.9,21,아늑하고 세련된 미술관 감성 공간에서 셰프 스페셜 와인바,점심 저녁 동일가 1 - 3만원,1,와인,연남
요시,4.4,5,특급 호텔 출신 쉐프가 개발하고 요리하는 Premium dining bar,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,방이
고깃집왕고을,5.0,15,젊은 감각들이 모여 만든 고기가 맛있는 왕십리 고기맛집,점심 영업안함 · 저녁 1~3만원,1,"육류,고기요리",왕십리
37.5 서래마을점,4.3,1,정성 가득한 홈메이드 브런치를 추구하는 분위기맛집,점심 저녁 동일가 1 - 3만원,1,브런치,서래마을
돈순장 잠실새내 본점,5.0,3,진짜 맛있는 돼지고기를 보여드리고 싶었습니다.,점심 저녁 동일가 1 - 3만원,1,돼지고기구이,잠실
온다,4.5,19,소중한 사람과 특별한 요리를 즐길 수 있는 공간,점심 저녁 동일가 1 - 3만원,1,이탈리아음식,신사
하얼빈포차,5.0,1,다양한 중식요리와 각종 술을 곁들일 수 있는 공간,점심 영업안함 · 저녁 1 - 3만원,1,중식,중랑
경복,5.0,10,"프리미엄 ""녹차먹인 돼지를 선별"" 냉동하여 냉동실 보관 7일 미만의 고기를 내어 드립니다 저가형 냉동삼겹살은 사용 하지 않습니다.일식 쉐프 두남자가 야심차게 준비한 경복입니다",점심 영업안함 · 저녁 1 - 3만원,1,돼지고기구이,역삼
싱크 (SINK),4.9,5,"정체성있는 스몰디쉬로 늦은저녁과 와인, 위스키를 합리적으로 즐기는 공간",점심 영업안함 · 저녁 1 - 3만원,1,와인,신당
키라키라윤 금호점,5.0,1,다양한 주류와 트렌디한 음식으로 즐거움이 가득한 퓨전 이자카야,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,금호
스시반상,4.0,1,가성비로 소문난 신설동 초밥 맛집,점심 저녁 동일가 1 - 3만원,1,"스시,초밥",청량리
우와해 선릉본점,4.7,15,매장에서 직접 잡은 가성비 투뿔 한우구이집,점심 저녁 동일가 1 - 3만원,1,소고기구이,선릉
신사화로,5.0,2,워터에이징 기법으로 숙성한 고기 맛집,점심 저녁 동일가 1 - 3만원,1,"육류,고기요리",가로수길
비스트로에이,4.7,15,2천종 이상의 다양한 와인을 즐길 수 있는 캐쥬얼 이탈리안 비스트로(찾으시는 와인이 있으시면 사전 문의해주시면 준비 도와드리겠습니다.),점심/저녁 1-3만원,1,이탈리아음식,문정
준무 문래,5.0,6,엄선된 식재료를 수제로 요리하여 합리적인 가격으로 제공하는 공간,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,문래
김숙성 신용산점,5.0,22,"구워주는 레트로, 노포 감성의 용리단길 맛집",점심 저녁 동일가 1 - 3만원,1,"육류,고기요리",용산
피제리아 디 파올로(PIZZERIA DI PAOLO),5.0,10,참나무 장작을 이용한 나폴리 전통 화덕피자 전문점,점심 저녁 동일가 1 - 3만원,1,피자,중랑
오지상 성수,5.0,1,"성수동에서 만나는 일본 현지의 맛과 분위기, 찐 하이볼 맛집",점심 영업안함 · 저녁 1 - 3만원,1,일식,성수
야키토리 요이야마,5.0,4,오사카에서 배운 기술과 최고급 비장탄에 굽는 야키토리 전문점,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,신사
달은,4.8,2,맛있는 와인과 음식이 있는 레스토랑&바,점심 저녁 동일가 1 - 3만원,1,이탈리아음식,장위
뉴올재즈라운지,4.8,36,"아름다운 공간에서의 환상적인 재즈연주, 맛있는 음식, 술 한잔과 함께반복되고 지치는 일상 속 특별한 하루를 선물하세요.Have a fantastic evening! ♥",점심 영업안함 · 저녁 1 - 3만원,1,와인,홍대
전통숯불꼼장어,5.0,1,부산에서 살아있는 꼼장어와 갈비살를 삼합으로 먹는 맛집,점심 저녁 동일가 1 - 3만원,1,요리주점,성수
유유자적,5.0,5,유유자적한 공간에서 즐기는 전통주와 퓨전 한식,점심 영업안함 · 저녁 1 - 3만원,1,다이닝바,용산
닥터로빈 한남점,5.0,1,건강함을 가져다주는 닥터로빈의 리브랜딩의 첫 시작점,점심 저녁 동일가 1 - 3만원,1,이탈리아음식,한남
우메돈,5.0,6,입에서 녹는 부드러운 식감과 하얀 튀김옷이 특징인 돈카츠 전문점,점심 저녁 동일가 1 - 3만원,1,돈가스,충무로
연남동와이탑,4.9,20,"서울3대비프웰링턴맛집가정집을 개조해서 따뜻하고 분위기있는 연남동 레스토랑16개 테이블로 60명가량 수용가능한 2,3층 레스토랑과20명가량 수용가능한 루프탑까지! 단체예약 가능한 룸도 있고 테이블 간격도 넓고 쾌적해서 데이트, 모임, 회식 모두 가능한 레스토랑",점심 저녁 동일가 1 - 3만원,1,이탈리아음식,연남
제국한우짝갈비,5.0,1,당일 신선하고 최고좋은 품질의 최고 등급 한우,주말 점심 1-3만원 · 저녁 1-3만원,1,소고기구이,강남구청
느루 연남점,4.6,2,와인과 잘 어울리는 파스타와 스테이크를 즐길 수 있는 곳,점심 저녁 동일가 1 - 3만원,1,이탈리아음식,연남
모로미종각역점,5.0,1,대한민국 대표 이자카야 모로미 종각역점입니다,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,광화문
뎅뎅바,5.0,1,반려견 동반이 가능한 분위기 있는 오뎅바,점심 영업안함 · 저녁 1 - 3만원,1,일식,상암
주돈집,5.0,2,"프리미엄 한돈, 한우 국밥, 한우 수육을 맛볼 수 있는 압구정 고깃집",점심 영업안함 · 저녁 1 - 3만원,1,"육류,고기요리",도산공원
라함키친 와인 바,5.0,2,제철 재료를 활용한 음식이 있는 연남의 와인바,점심 영업안함 · 저녁 1 - 3만원,1,와인,연남
카멜리아 연남,4.8,2,달콤한 디저트와 브런치로 특별한 시간을 선사하는 공간,점심 저녁 동일가 1 - 3만원,1,이탈리아음식,연
훈이자카야,4.8,2,젊은 감각으로 일식을 훈만의 스타일로 재해석한 공간,점심 저녁 동일가 1 - 3만원,1,이자카야,대치
연남화로,5.0,1,엄선된 고기와 함께 다양한 칵테일을 즐길 수 있는 화로구이 전문점,점심 영업안함 · 저녁 1 - 3만원,1,"육류,고기요리",연남
미가키,5.0,1,일식베이스로 주류와 같이 페어링하여 즐기기 좋은 요리,점심 영업안함 · 저녁 1 - 3만원,1,일식,후암
훈연,4.8,2,성수동 1등 카이센동 & 장어덮밥 맛집,점심 영업안함 · 저녁 1 - 3만원,1,일식,서울숲
써니사이드,4.8,4,"이탈리안 브런치와 건강한 빵, 신선한 커피를 제공하는 공간",점심 저녁 동일가 1 - 3만원,1,브런치,가락
빽돈 종로3가점,5.0,5,다양한 돼지고기 부위를 맛있게 즐길 수 있는 분위기 좋은 고깃집,점심 저녁 동일가 1 - 3만원,1,돼지고기구이,광화문
빈비노,5.0,7,"와인, 위스키, 하이볼과 함께 음식을 즐길 수 있는 분위기 좋은 다이닝바",점심 영업안함 · 저녁 1 - 3만원,1,와인,사당
라스트춘선 문정점,5.0,1,경계선 없고 선입견 없는 술과 음식을 지향하는 공간,점심 영업안함 · 저녁 1 - 3만원,1,한식,문정
피오르 다이닝,5.0,6,다양한 수제 무국적 요리와 함께 향기로운 와인을 즐길 수 있는 공간,점심 영업안함 · 저녁 1 - 3만원,1,와인,신림
야키토리스키,5.0,2,신선한 닭 발골 후 부위별로 정성 가득 구워드리는 곳,점심 영업안함 · 저녁 1 - 3만원,1,야키토리,구의
류지로,4.8,4,숙성회가 맛있는 분위기 좋은 이자카야,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,군자
여덟아홉,5.0,1,수제요리&전통주가 있는 감성 술집,점심 영업안함 · 저녁 1 - 3만원,1,요리주점,흑석
오행,5.0,7,맛있는 퓨전한식과 다양한 술을 함께 행복한 만남을 가질 수 있는 공간,점심 영업안함 · 저녁 1 - 3만원,1,요리주점,신당
콜트클럽,5.0,5,푸릇한 뷰에서 즐기는 참신한 음식과 자유로운 공간!,점심 저녁 동일가 1 - 3만원,1,다이닝바,마곡
이토,5.0,2,색다른 경험을 제공하는 분위기 좋은 이자카야,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,건대
러스틱 오스테리아,4.5,2,"퓨전 프렌치 요리와 르므니에 치즈, 다양한 와인을 즐길 수 있는 성북동의 작은 유럽",점심 저녁 동일가 1 - 3만원,1,프랑스음식,성북
야나기,5.0,1,깔끔하고 아늑한 분위기의 퓨전 이자카야,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,샤로수길
양슐랭 성신여대점,5.0,1,누구나 즐길 수 있는 버터 숙성 양갈비 맛집,점심 영업안함 · 저녁 1 - 3만원,1,"육류,고기요리",성신여대
오와리 본점,5.0,1,맛있는 음식과 술 한잔으로 하루를 마무리 할 수 있는 공간,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,성수
오와리 뚝섬점,5.0,1,맛있는 음식과 술 한잔으로 하루를 마무리 할 수 있는 공간,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,성수
사당룸이자카야비원,5.0,1,프라이빗한 전통 일본식 숯불 수제꼬치 룸이자카야,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,방배
키슌(kishun),5.0,8,깔끔한 계절 요리와 다양한 술을 즐길 수 있는 분위기 좋은 이자카야,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,신사
찬스토어 신당,5.0,2,고기구이와 모둠꼬치를 같이 화로에 구워먹는 곳,점심 저녁 동일가 1 - 3만원,1,"육류,고기요리",신당
스큐어,5.0,4,"Asian style SKEWERS. SEOUL, HANNAM",점심 저녁 동일가 1 - 3만원,1,다이닝바,한남
낮달초밥 사시미 수유점,5.0,1,가성비 좋은 신선한 스시 맛집,점심 저녁 동일가 1 - 3만원,1,"스시,초밥",수유
치빗코,5.0,1,작은접시로 제공되는 요리와 일본술을 즐기는 프라이빗한 공간,점심 영업안함 · 저녁 1 - 3만원,1,이자카야,삼각지
고기 인연 가산점,5.0,1,넓은 그릴에 직접구워주는 고깃집,점심 저녁 동일가 1 - 3만원,1,"육류,고기요리",가산디지털단지
육갑식당 방배본점,4.7,36,방배 카페골목 맛집으로 소문난 품질 좋은 고깃집,점심 저녁 동일가 1 - 4만원,1,"육류,고기요리",방배
인량훠궈,4.6,201,특색 있는 운남성 가물치 훠궈를 맛보는 훠궈 매니아들의 아지트,점심 저녁 동일가 1만원 이상,1,중식,신사
돝고기506,4.3,505,506시간 숙성을 거친 최고의 프리미엄 돼지고기 숙성육,점심 저녁 동일가 1 - 4만원,1,돼지고기구이,역삼
익선디미방,4.4,17,"서울 신라호텔에서만 10년 경력한식당 라연, 프렌치 콘티넨탈 출신 주인장의소소한 요리, 느낌 있는 공간익선디미방 입니다",점심 저녁 동일가 1 - 4만원,1,퓨전음식,익선
익선잡방,4.4,11,신라호텔 10년 경력 오너 셰프의 감성적인 브런치 맛집,점심 1 - 3만원 · 저녁 1 - 4만원,1,브런치,익선
더그릴630(the Grill630),4.0,213,"소, 돼지, 양 뼈세트로 즐길 수 있는 프리미엄 구이 전문점",점심 1 - 2만원 · 저녁 1 - 4만원,1,"육류,고기요리",청담
삼육가 본점,4.7,52,삼겹살과 된장찌개가 맛있는 신논현 맛집,점심 저녁 동일가 1 - 4만원,1,"육류,고기요리",논현
애호락 강남직영점,4.6,29,편안한 분위기에서 정갈한 한상차림과 술상차림을 즐길 수 있는 공간,점심 1 - 2만원 · 저녁 1 - 4만원,1,한식,역삼
닥터로빈 광화문점,4.4,63,"건강한 닥터로빈 분위기 좋은 파스타, 리조또 맛집",점심 저녁 동일가 1 - 4만원,1,이탈리아음식,광화문
시라카와 텐푸라,4.7,640,캐주얼한 분위기의 텐푸라 전문 이자카야,점심 영업안함 · 저녁 1 - 4만원,1,이자카야,압구정로데오
갓포아키 서래마을점,4.5,577,-갓포 열풍의 시초 수요미식회에 나온 트렌디한 일식 주점-예약마감이라도 8시30분이후 예약된자리 많아    5시30 ~ 8시30분 이용가능하신 경우는     매장에 전화문의 부탁드립니다,점심 영업안함 · 저녁 1 - 4만원,1,이자카야,서래마을
브뤼서리 서교,4.6,168,와인과 즐길 수 있는 메뉴가 가득 한 비스트로 다이닝 *1인 1주류 주문 필수,점심 저녁 동일가 1 - 4만원,1,유러피안음식,망원
라이즈 호텔 사이드 노트 클럽,4.6,70,"라이즈 호텔 15층, 홍대의 밤거리가 한눈에 담기는 칵테일 바.  음악과 믹솔로지를 사랑하는 사람들이 모이는 공간 사이드 노트 클럽에는 현대적 감각으로 재탄생한 클래식 칵테일과 사이드 노트 클럽 믹솔로지스트만의 특별한 시그니처 칵테일이 준비되어  있습니다.",점심 영업안함 · 저녁 1 - 4만원,1,다이닝바,홍대
베우노,4.7,816,망원동의 아늑한 스페니쉬 비스트로,점심 저녁 동일가 1 - 4만원,1,스페인음식,망원
독립밀방 독립문 본점,4.4,312,"신라호텔 10년 경력의 오너 셰프가 운영하는 한옥 이탈리안 레스토랑 입니다. 여유롭고 신비로운 한옥 공간에서 정성들인 음식과 좋은 경험, 시간을 공유하시길 바랍니다.",점심 저녁 동일가 1 - 4만원,1,이탈리아음식,독립문
오륜정,4.6,49,맛있는 돼지갈비 먹고 싶을 때 찾아가는 곳,점심 저녁 동일가 1 - 4만원,1,"육류,고기요리",성내
고담,4.0,71,숭례문과 시청이 보이는 전망 좋은 이자카야,점심 저녁 동일가 1 - 4만원,1,이자카야,시청
마마램,4.5,110,트렌디한 분위기의 청담동 프리미엄 양갈비 맛집,점심 저녁 동일가 1 - 4만원,1,양고기,청담
미티,4.9,523,"술과 음식이 있는 유쾌한 미식여행, 다이닝바 미티",점심 영업안함 · 저녁 1 - 4만원,1,다이닝바,합정
음 세이로무시,4.4,155,신사역 엄선된 식재료의 일본식 편백찜 맛집,점심 영업안함 · 저녁 1 - 4만원,1,일식,신사
밀밭정원,4.4,4,"황금콩밭에서 오픈한 손만두, 국수 맛집",점심 저녁 동일가 1 - 4만원,1,한식,마포
소설옥 금남시장점,4.8,121,직접 숯불로 구워주는 이베리코 모듬구이와 친절한 사장님 부부가 추천하는 와인의 진한 궁합이 매력적인 공간,점심 영업안함 · 저녁 1 - 4만원,1,"육류,고기요리",금호
온리고(Onlygo & Co),4.6,749,"꽃과 옷, 다이닝을 한 곳에 녹여낸 '복합 문화 공간' Onlygo & Co 입니다.",점심 저녁 동일가 1 - 4만원,1,퓨전음식,압구정
육가온 선릉점,4.1,35,국내 유일의 슈퍼골든포크(SGP) 전문점,점심 1 - 2만원 · 저녁 1 - 4만원,1,돼지고기구이,선릉
사테,4.8,462,"편안한 분위기 속에서 펼쳐지는 여러가지 향신료,모던 아시안 캐쥬얼 다이닝",점심 영업안함 · 저녁 1 - 4만원,1,다이닝바,해방촌
레 부르주아,4.7,214,와인 페어링에 미쳐있는 신사동 유일 와인 글라스 페어링 해주는 다이닝 와인 바!,점심 영업안함 · 저녁 1 - 4만원,1,와인,가로수길
